survid,TOTALWGT,var001,var002,var003,var004,var005,var006,var007,var008,var009,var010,var011,var012,var013,var014,var015,var016,var017,var018,var019,var020,var021,var022,var023,var024,var025,var026,var027,var028,var029,var030,var031,var032,var033,var034,var035,var036,var037,var038,var041,var048,var049,var050,var051,var052,var053,var054,var055,var056,var057,var059,var060,var061,var062,var063,var064,var069,var301,var302,var305,var310,var311
600221,0.53,4,1,2,1,2,2,2,3,3,3,2,1,2,,,,,1,1,1,2,2,10,2,1,2,52,1,4,20,12,6,1,1,2,7,1,20,2,1,1,2,1,,1,1,1,1,,2,2,3,1,2,3,2,1,1,1,4,2
600222,0.93,4,1,2,1,1,2,2,2,2,2,3,4,1,1,,,,12,1,1,1,2,3,1,88,1,30,1,3,30,12,6,1,2,2,7,1,6,1,1,1,2,2,,2,1,1,1,,2,1,1,1,1,2,2,1,2,3,4,1
600224,0.46,6,1,2,3,2,2,2,3,3,3,2,2,2,,,,,88,1,2,2,3,5,2,88,4,55,1,2,20,12,6,1,1,2,7,1,20,2,2,1,2,2,,2,1,1,1,,2,2,4,1,2,3,2,2,2,1,2,2
600225,3.23,6,1,2,2,3,3,2,2,2,2,2,4,2,,,,,20,2,3,2,1,15,6,4,1,23,1,5,3,12,6,2,5,1,7,1,4,1,1,1,1,1,,1,2,1,1,,2,1,1,3,1,1,2,2,3,2,4,2
600227,0.37,5,1,2,1,2,2,3,3,3,3,3,4,1,1,,,,3,1,2,3,1,15,1,88,3,40,1,1,18,12,6,1,5,2,7,1,20,2,1,1,2,2,,2,1,1,1,,2,2,2,1,2,3,2,2,1,1,4,2
600229,1.5,6,1,2,3,2,3,3,2,1,1,2,4,1,2,4,23,23,1,1,2,1,4,88,,,4,27,1,7,20,12,6,1,1,1,7,2,11,1,2,2,2,2,,2,1,1,1,,2,1,1,3,1,2,1,2,3,2,5,1
600230,0.39,6,1,2,2,2,3,3,2,3,3,3,3,2,,,,,88,1,,3,3,7,3,1,4,35,1,1,5,12,6,,5,2,7,1,13,2,2,1,2,1,,1,6,2,1,,2,1,2,1,2,3,2,1,3,2,5,2
600231,0.37,5,1,2,2,2,4,4,3,3,3,3,3,1,2,17,6,,2,1,1,2,2,10,2,88,3,55,1,2,33,12,6,1,1,2,7,1,20,2,1,1,2,2,,2,1,1,1,,2,2,4,1,2,3,1,2,3,2,4,2
600232,0.64,3,1,2,2,1,2,3,2,2,3,4,3,2,,,,,5,1,2,2,2,7,3,2,4,24,1,3,888,88,6,1,5,2,7,1,9,2,2,1,2,1,,1,1,1,1,,2,1,1,1,2,3,2,1,3,1,3,2
600233,1.38,10,1,1,2,2,3,1,3,3,3,3,3,2,,,,,88,1,2,1,1,2,2,88,2,31,2,1,5,12,6,1,6,2,7,1,12,2,1,1,2,2,2,2,1,1,1,,1,1,1,1,2,3,2,2,3,1,4,2
600234,0.64,10,1,2,3,2,1,3,3,2,2,2,2,2,,,,,4,1,2,2,1,8,3,2,2,27,1,2,2,12,6,1,5,2,7,1,11,2,1,1,2,1,,1,1,1,1,,2,1,1,1,2,3,2,2,2,1,3,2
600235,0.37,5,1,2,2,3,4,4,2,3,2,2,2,1,1,,,,15,1,3,3,1,4,2,88,2,54,1,3,32,12,6,1,1,2,7,1,20,2,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,2,2,3,4,2
600236,0.37,5,1,2,1,1,1,1,3,3,3,1,1,1,1,,,,8,1,2,,1,17,2,3,3,48,1,2,23,12,6,1,1,2,7,1,20,2,1,1,2,1,,1,1,1,1,,2,2,3,1,2,3,2,1,1,2,2,2
600238,0.46,6,1,2,1,2,1,2,3,2,3,2,2,2,,,,,2,1,2,1,1,88,,,2,58,1,2,16,12,6,1,1,2,7,1,9,2,1,2,2,2,,2,1,1,1,,2,2,4,1,2,3,2,2,2,1,3,2
600240,0.48,3,1,2,1,1,1,1,3,2,2,2,2,1,1,,,,2,1,1,3,1,20,2,1,4,41,1,4,5,12,6,1,1,2,7,1,20,2,2,1,2,1,,1,1,1,1,,2,2,2,1,2,3,2,1,1,1,3,2
600241,0.82,5,1,2,2,2,2,1,3,2,3,3,3,2,,,,,2,1,1,1,1,10,2,88,2,34,1,3,6,12,6,1,1,2,7,1,20,2,1,1,2,2,,2,1,1,1,,2,1,1,1,2,3,2,1,1,2,4,2
600242,1.22,7,1,1,2,2,3,2,3,3,2,4,3,2,,,,,88,1,1,1,2,12,2,88,3,43,2,2,7,12,6,1,1,2,7,1,16,2,1,1,2,2,,2,1,1,1,,1,2,2,1,2,3,2,1,2,2,3,2
600244,0.82,5,1,2,2,2,2,2,3,2,3,2,3,1,2,23,7,,2,1,,2,1,7,2,2,2,31,1,1,5,12,6,1,5,,7,2,16,2,1,1,2,1,,1,1,1,1,,2,1,1,1,2,3,1,1,2,2,4,2
600246,0.7,7,1,1,2,2,3,3,3,3,3,3,2,2,,,,,2,1,2,2,1,16,1,88,4,31,2,2,1,11,6,1,6,2,7,1,14,2,2,1,2,2,2,2,1,1,1,,1,1,1,1,2,3,2,2,2,1,4,2
600252,0.64,10,1,2,2,2,3,3,3,3,3,2,2,2,,,,,2,1,1,1,2,2,1,88,2,38,1,3,12,12,6,1,1,2,7,1,15,2,1,1,2,2,,2,1,1,1,,2,1,2,1,2,3,2,2,2,2,3,2
600253,0.64,3,1,2,2,3,3,2,2,2,3,4,4,2,,,,,88,2,2,3,1,88,,,1,34,1,3,11,12,6,1,1,2,7,2,20,2,1,2,2,2,,2,1,1,1,,2,1,1,1,2,3,2,2,3,2,5,2
600200,1.63,10,1,1,2,2,3,3,3,3,2,2,2,1,2,17,12,,20,1,2,3,2,15,2,88,4,44,2,2,20,12,6,1,6,2,7,1,13,2,2,1,1,2,,1,1,1,1,,1,2,2,1,2,3,1,1,2,3,3,2
600239,0.28,4,1,2,4,3,3,2,2,2,2,2,2,2,,,,,1,1,3,1,3,2,,88,2,43,1,7,26,12,1,,,1,8,1,5,1,1,1,,2,,2,3,1,1,,2,2,2,3,1,1,2,3,5,2,3,2
600247,1.51,7,1,1,1,1,1,1,2,2,2,2,2,1,1,,,,5,1,3,1,1,20,3,4,2,38,2,1,5,12,5,1,2,1,7,1,13,1,1,1,1,1,1,1,1,1,1,,1,1,2,3,2,3,2,1,5,1,3,2
600248,0.33,4,1,1,2,2,2,3,2,1,1,2,4,1,2,3,14,3,16,1,3,1,5,88,,,4,23,2,7,7,12,6,1,5,2,6,1,17,1,2,2,2,2,2,2,1,1,1,,1,1,1,2,2,3,1,2,5,1,3,2
600249,0.53,4,1,2,1,1,2,3,2,2,3,1,2,1,1,,,,88,1,1,2,2,25,2,1,3,63,1,2,13,12,6,1,1,2,7,2,17,2,1,1,2,1,,1,1,1,1,,2,2,4,1,2,3,2,2,1,2,4,2
600254,0.41,5,1,2,1,2,4,3,3,3,3,2,2,2,,,,,88,1,1,1,1,88,,,2,60,1,2,7,12,6,1,6,2,7,1,99,2,1,2,2,2,,2,1,1,1,,2,2,4,1,,,2,2,1,1,1,2
600255,0.53,4,1,2,2,2,1,2,3,3,3,3,2,1,2,4,12,3,1,1,2,3,1,5,2,88,4,49,1,4,24,12,6,1,1,2,7,1,19,2,2,1,2,2,,2,1,1,1,,2,2,3,1,2,3,1,2,3,1,4,2
600256,0.76,10,1,2,2,2,1,1,2,3,3,1,1,1,1,,,,88,1,1,3,3,4,1,88,1,46,1,3,21,12,6,1,2,2,7,1,15,2,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,2,2,1,4,1
600257,0.69,4,1,2,2,2,1,1,1,2,2,2,2,2,,,,,4,1,2,1,1,20,1,2,1,36,1,1,20,12,6,1,5,2,7,2,12,1,1,1,2,1,,1,1,1,1,,2,1,2,1,2,3,2,1,3,1,3,2
600258,0.53,4,1,2,1,2,1,1,2,2,3,4,5,2,,,,,1,1,2,2,2,3,1,88,4,49,1,4,7,12,6,2,1,2,7,3,18,2,2,1,2,2,,2,2,1,1,,2,2,3,1,2,3,2,1,1,1,4,1
600259,1.35,6,1,2,2,1,3,3,3,3,3,3,3,2,,,,,1,1,1,1,2,1,1,88,1,24,1,5,13,2,6,1,1,1,7,1,17,2,1,1,2,2,,2,1,1,1,,2,1,1,3,2,3,2,2,4,2,3,2
600260,0.64,3,1,2,2,2,3,3,3,3,2,2,5,1,1,,,,10,1,2,1,1,25,5,15,2,37,1,2,14,12,6,1,6,2,7,1,16,2,1,1,1,1,,1,1,1,1,,2,1,2,1,2,3,2,2,3,2,3,2
600261,0.37,5,1,2,2,2,2,2,3,3,3,2,2,2,,,,,3,1,1,1,1,21,2,88,1,59,1,2,20,12,6,1,2,2,7,1,9,2,1,1,2,2,,2,1,1,1,,2,2,4,1,2,3,2,2,2,2,4,2
600262,0.48,3,1,2,3,1,3,2,2,2,2,3,2,2,,,,,3,1,1,3,1,6,1,88,2,50,1,4,25,12,6,1,1,2,7,1,20,1,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,1,2,1,2,1
600263,1.08,3,1,2,3,2,2,2,2,2,2,4,4,1,1,,,,1,1,1,1,1,5,2,88,2,35,1,3,8,12,6,1,5,2,5,1,12,1,1,1,2,2,,2,1,1,1,,2,1,2,4,2,3,2,2,2,2,4,2
600264,2.6,3,1,1,2,2,4,3,1,1,1,4,2,1,2,25,,,15,1,1,1,2,27,5,10,2,59,2,2,59,12,6,1,1,1,3,1,16,1,1,1,1,1,,1,1,1,1,,1,2,4,3,2,3,1,1,3,4,5,2
600265,0.48,3,1,2,2,2,4,4,2,2,2,2,3,2,,,,,5,1,2,2,2,12,1,88,3,56,1,2,10,12,6,1,1,2,7,1,18,1,1,1,2,2,,2,1,1,1,,2,2,4,1,2,3,2,1,4,2,,2
600267,1.47,6,1,1,2,3,3,4,3,3,3,1,1,1,2,23,26,29,10,1,3,3,5,3,3,88,3,33,2,2,6,12,6,1,5,2,,1,10,2,1,1,2,2,2,2,1,1,1,,1,1,1,,2,3,1,1,1,1,5,2
600268,0.93,4,1,2,1,1,4,3,1,2,1,3,3,1,1,,,,19,1,1,3,1,20,3,9,3,34,1,2,6,5,6,1,5,2,7,2,6,1,1,1,1,1,,1,1,1,1,,2,1,1,1,1,2,2,1,3,4,5,2
600269,1.5,6,1,2,1,2,2,3,3,3,3,4,4,1,1,,,,5,2,1,1,2,88,,,1,28,1,3,28,12,6,1,1,1,7,1,7,2,1,2,2,2,,2,1,1,1,,2,1,1,3,1,2,2,1,2,2,2,2
600272,0.76,10,1,2,3,2,2,3,1,1,1,5,5,1,2,23,4,7,10,2,1,1,1,4,2,1,2,58,1,1,16,12,6,1,2,2,7,1,16,1,1,1,2,1,,1,1,1,1,,2,2,4,1,2,3,1,2,4,3,5,2
600273,0.69,4,1,2,1,2,3,2,2,2,2,2,4,1,1,,,,20,1,1,1,1,26,2,2,3,35,1,4,7,12,6,1,1,2,7,1,20,1,1,1,2,1,,1,1,1,1,,2,1,2,1,2,3,2,1,2,2,4,2
600274,0.37,5,1,2,1,2,2,2,3,3,3,2,2,2,,,,,88,1,1,2,3,6,3,1,3,48,1,4,25,12,6,1,1,2,7,1,20,2,1,1,2,1,,1,1,1,1,,2,2,3,1,2,3,2,2,1,1,4,2
600276,1.38,3,1,1,2,2,2,4,3,3,3,3,3,2,,,,,2,1,1,2,1,10,2,88,3,48,2,3,6,12,6,1,1,2,7,1,20,2,1,1,2,2,,2,1,1,1,,1,2,3,1,2,3,2,1,2,1,4,2
600277,1.65,4,1,1,1,2,2,2,3,3,3,1,1,2,,,,,2,1,1,1,2,3,2,88,2,43,2,4,20,12,6,1,1,2,7,1,20,2,1,1,2,2,,2,1,1,1,,1,2,2,1,2,3,2,1,1,1,2,2
600278,0.18,8,1,2,3,2,4,3,2,2,1,4,4,1,2,17,23,21,4,2,2,3,2,12,2,1,4,24,1,4,3,12,6,1,6,2,7,2,12,1,2,1,2,1,,1,1,1,1,,2,1,1,1,2,3,1,1,4,2,5,2
600279,4.08,6,1,1,3,3,3,2,2,2,2,4,4,2,,,,,1,1,1,1,1,88,,,4,53,2,2,27,12,6,1,1,1,7,1,16,1,2,2,2,2,,2,1,1,1,,1,2,3,3,2,3,2,2,4,2,3,2
600281,0.48,3,1,2,3,2,3,3,2,2,3,2,4,2,,,,,1,1,1,2,1,88,,,3,41,1,3,13,12,6,1,1,2,7,1,20,2,1,2,2,2,,2,1,1,1,,2,2,2,1,2,3,2,2,3,1,4,2
600283,0.69,4,1,2,2,2,2,2,2,2,2,2,1,1,1,,,,20,1,1,3,2,1,1,88,3,18,1,4,15,12,6,1,5,2,7,2,20,1,1,1,2,2,,2,1,1,1,,2,1,1,1,2,3,2,1,2,3,5,1
600284,0.51,6,1,2,3,3,4,4,1,1,1,2,4,1,2,4,11,12,5,2,3,2,2,25,2,2,2,45,1,4,888,10,6,1,2,2,7,1,6,1,1,1,2,1,,1,1,1,1,,2,2,3,1,1,2,1,3,5,4,5,2
600285,0.76,10,1,2,1,1,2,2,3,2,3,1,2,2,,,,,88,1,2,1,2,5,1,88,4,40,1,4,14,12,6,1,1,2,7,1,20,2,2,1,2,2,,2,1,1,1,,2,2,2,1,2,3,2,2,1,1,4,2
600287,0.81,4,1,1,2,2,4,3,1,1,1,3,3,1,2,7,,,25,2,2,1,3,7,2,1,3,21,2,2,1,12,6,1,5,2,7,1,1,1,1,1,2,1,1,1,1,1,1,,1,1,1,1,1,1,1,2,5,4,,2
600288,0.11,4,1,2,2,2,3,3,2,2,3,2,2,1,2,6,6,,3,2,2,1,1,8,3,2,2,32,1,4,1,12,6,1,1,2,9,2,17,2,1,1,2,1,,1,1,1,1,,2,1,1,6,2,3,1,1,2,1,3,2
600290,0.53,4,1,2,1,2,1,1,3,3,3,2,2,1,2,4,,,20,1,1,2,1,5,2,88,1,49,1,4,17,12,6,1,1,2,7,1,20,2,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,1,1,1,2,5,2
600292,1.81,3,1,1,3,2,4,4,1,1,1,3,5,1,2,17,,,8,1,2,1,1,25,3,2,2,34,2,2,8,12,6,1,5,2,7,1,17,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,3,1,2,4,3,5,2
600294,0.7,7,1,1,1,1,2,3,2,2,2,1,2,1,1,,,,3,1,1,2,2,5,2,88,3,33,2,2,30,12,6,1,1,2,7,2,16,1,1,1,2,2,2,2,1,1,1,,1,1,1,1,2,3,2,2,2,2,4,2
600296,0.53,4,1,2,2,2,3,2,3,3,3,3,3,2,,,,,10,1,2,1,1,20,2,5,3,43,1,3,40,12,6,,1,2,7,1,20,2,1,1,2,1,,1,6,2,1,,2,2,2,1,2,3,2,2,2,2,4,2
600299,1.63,10,1,1,2,2,2,1,2,2,2,2,3,2,,,,,2,1,3,3,2,8,2,88,4,40,2,4,20,12,6,1,1,2,7,1,20,1,2,1,2,2,,2,1,1,1,,1,2,2,1,2,3,2,1,3,2,3,2
600300,0.39,6,1,2,1,1,3,2,2,2,2,2,4,2,,,,,3,1,2,3,1,8,4,4,1,28,1,2,2,8,6,1,1,2,7,2,20,1,1,1,2,1,,1,1,1,1,,2,1,1,1,2,3,2,1,2,1,4,2
600301,1.53,5,1,1,3,3,3,3,2,1,1,5,5,1,1,,,,15,1,2,2,1,4,2,88,1,34,2,1,7,12,6,1,1,2,7,1,6,1,1,1,2,2,2,2,1,1,1,,1,1,1,1,2,3,2,2,4,2,4,2
600302,0.85,10,1,2,1,2,1,1,3,3,3,2,2,2,,,,,88,1,2,1,3,16,2,88,1,69,1,1,37,12,1,,3,2,7,1,10,2,1,1,2,2,,2,,1,1,,2,3,5,1,2,3,2,1,1,1,3,2
600298,0.37,5,1,2,3,2,3,4,3,2,2,4,4,1,2,23,23,,7,1,1,1,1,20,2,88,1,54,1,4,29,12,6,1,2,2,7,2,17,2,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,1,1,2,2,5,1
600304,1.13,10,1,1,1,2,3,3,1,1,2,4,4,1,2,,,,25,1,3,2,1,5,2,88,4,28,2,3,5,12,6,1,5,2,7,1,8,1,2,1,2,2,2,2,1,1,1,,1,1,1,1,1,2,1,1,2,2,4,2
600305,0.38,7,1,2,3,3,3,4,3,3,3,3,3,2,,,,,88,1,1,2,1,20,2,2,4,37,1,3,14,12,6,1,1,2,7,1,20,2,2,1,2,1,,1,1,1,1,,2,1,2,1,2,3,2,3,2,1,4,
600307,0.53,4,1,2,2,2,3,3,2,2,2,5,5,1,1,,,,10,1,2,1,1,2,1,88,3,46,1,3,18,12,6,1,1,2,7,1,17,1,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,2,4,2,5,2
600308,0.77,10,1,2,2,2,3,2,2,2,2,3,4,1,2,4,12,,88,2,1,3,1,2,1,88,2,44,1,2,20,12,6,1,6,2,7,1,99,1,1,1,2,2,,2,1,1,1,,2,2,2,1,,,1,2,1,1,4,2
600309,0.28,3,1,2,3,2,4,4,3,3,3,3,2,1,1,,,,3,1,1,3,2,15,1,88,2,68,1,1,3,12,6,1,2,2,7,1,20,2,1,1,2,2,,2,,1,1,,2,3,5,1,2,3,2,1,3,1,4,2
600312,2.8,5,1,2,1,2,2,2,3,3,3,1,1,1,1,,,,1,1,1,1,4,88,,,1,36,1,4,20,12,6,5,1,1,7,,7,2,1,2,2,2,,2,6,2,1,,2,1,2,3,1,2,2,2,2,1,3,2
600313,0.37,5,1,2,2,1,2,2,2,2,3,3,4,1,1,,,,3,1,2,2,1,2,1,88,4,56,1,1,5,12,6,1,2,2,7,1,16,2,2,1,2,2,,2,1,1,1,,2,2,4,1,2,3,2,2,2,2,5,2
600314,0.39,6,1,2,1,2,3,3,3,2,3,1,3,1,2,4,12,6,2,1,2,1,2,3,2,88,4,34,1,3,10,12,6,1,1,2,7,1,16,2,2,1,2,2,,2,1,1,1,,2,1,1,1,2,3,1,2,1,3,4,2
600315,0.48,3,1,2,2,2,1,3,1,2,2,3,3,2,,,,,88,1,1,1,1,20,1,88,1,61,1,1,14,12,6,1,2,2,7,1,20,1,1,1,2,2,,2,1,1,1,,2,2,4,1,2,3,2,1,2,1,3,2
600316,0.7,5,1,1,1,2,3,4,3,3,3,3,4,2,,,,,88,1,3,3,1,30,2,1,2,40,2,2,13,12,6,1,1,2,7,1,20,2,1,1,1,1,,1,1,1,1,,1,2,2,1,2,3,2,1,3,1,4,2
600318,0.46,6,1,2,2,2,2,1,3,2,3,4,5,1,1,,,,4,1,1,1,1,3,2,88,4,42,1,4,15,12,6,1,1,2,7,1,20,2,2,1,2,2,,2,1,1,1,,2,2,2,1,2,3,2,1,2,1,5,1
600320,0.39,6,1,2,2,2,3,3,3,2,3,4,4,2,,,,,1,2,2,2,2,15,2,2,2,32,1,2,4,12,6,1,1,2,7,1,20,2,1,1,2,1,,1,1,1,1,,2,1,1,1,2,3,2,1,3,2,5,2
600321,1.63,10,1,1,3,2,3,3,2,2,2,4,4,2,,,,,8,1,3,3,5,27,5,20,2,43,2,2,6,12,6,1,1,2,7,1,20,1,1,1,1,1,,1,1,1,1,,1,2,2,1,2,3,2,2,2,2,4,2
600322,0.48,3,1,2,1,2,2,3,2,2,2,3,2,2,,,,,1,1,,2,1,8,1,88,3,47,1,4,20,12,6,1,1,2,7,1,20,1,1,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,2,2,1,4,2
600323,0.87,5,1,1,2,2,3,2,2,3,3,3,2,2,,,,,3,1,3,2,3,28,3,3,3,66,2,2,40,12,1,,1,2,7,8,15,2,1,1,1,1,,1,,1,1,,1,3,5,1,2,3,2,1,2,1,3,2
600324,0.82,5,1,2,1,2,3,3,3,3,3,2,4,2,,,,,2,2,1,1,1,23,2,1,3,33,1,2,1,12,6,1,5,2,7,1,15,2,1,1,2,1,,1,1,1,1,,2,1,1,1,2,3,2,2,1,1,4,2
600325,0.38,7,1,2,2,2,3,3,3,3,3,2,4,2,,,,,2,1,2,1,1,3,1,88,3,37,1,3,7,12,6,1,1,2,7,1,17,2,1,1,2,2,,2,1,1,1,,2,1,2,1,2,3,2,2,1,2,4,2
600327,0.37,5,1,2,2,2,2,2,3,3,3,2,4,2,,,,,3,2,1,1,2,3,2,88,4,51,1,2,17,12,6,1,1,2,7,1,20,2,2,1,2,2,,2,1,1,1,,2,2,3,1,2,3,2,2,1,1,4,2
600330,0.64,3,1,2,2,2,2,2,3,3,3,2,4,2,,,,,2,1,1,1,1,4,3,6,3,38,1,2,7,12,6,1,5,2,7,1,16,2,1,1,2,1,,1,1,1,1,,2,1,2,1,2,3,2,2,1,2,4,2
600331,0.53,4,1,2,2,1,2,2,3,2,3,4,2,2,,,,,3,1,2,2,1,15,2,3,4,48,1,4,22,12,6,1,1,2,7,2,18,2,2,1,2,1,,1,1,1,1,,2,2,3,1,2,3,2,1,2,2,5,1
600333,0.39,6,1,2,2,2,3,3,2,2,2,3,3,2,,,,,1,1,1,2,2,12,2,1,3,25,1,2,7,12,6,1,1,2,7,1,19,1,1,1,2,1,,1,1,1,1,,2,1,1,1,2,3,2,2,1,1,5,2
600328,1.06,3,1,2,3,2,2,3,2,2,2,3,3,1,2,17,4,9,16,1,2,2,1,5,1,88,1,23,1,2,888,,6,1,6,2,5,1,6,1,1,1,2,2,,2,1,1,1,,2,1,1,4,1,2,1,2,3,4,4,2
600334,0.64,10,1,2,2,2,3,3,2,1,1,4,5,1,2,4,12,29,8,1,2,2,2,20,1,2,1,35,1,2,5,12,6,2,1,2,7,1,15,1,1,1,2,1,,1,2,1,1,,2,1,2,1,2,3,1,1,4,3,4,2
600335,0.37,5,1,2,2,2,3,4,3,3,3,2,3,2,,,,,88,1,1,2,3,10,2,1,2,48,1,4,10,10,6,1,1,2,7,1,20,2,1,1,2,1,,1,1,1,1,,2,2,3,1,2,3,2,2,2,1,3,2
600317,0.69,4,1,2,2,2,2,2,3,3,3,2,2,2,,,,,5,1,2,1,2,5,2,1,3,33,1,2,3,5,6,1,1,2,7,1,20,2,1,1,2,1,,1,1,1,1,,2,1,1,1,2,3,2,2,1,3,3,2
600337,2.16,4,1,1,2,2,1,1,2,2,2,4,4,1,1,,,,5,1,1,2,1,5,3,1,3,39,2,5,12,12,6,1,1,2,7,1,20,1,1,1,2,1,1,1,1,1,1,,1,1,2,1,2,3,2,1,2,2,5,2
600338,2.16,4,1,1,1,1,4,4,1,2,2,4,5,1,1,,,,15,1,1,2,1,20,2,3,3,25,2,1,888,88,6,1,5,2,7,1,13,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,2,3,2,1,3,2,4,2
600339,0.82,5,1,2,1,1,1,2,3,2,2,2,2,2,,,,,1,1,1,2,1,20,2,8,2,34,1,3,12,12,6,1,1,2,7,1,20,2,1,1,2,1,,1,1,1,1,,2,1,1,1,2,3,2,1,2,1,4,2
600342,3.38,11,1,1,1,2,2,2,3,3,3,2,2,1,1,,,,10,1,1,3,1,25,5,10,2,36,2,1,5,12,2,,5,2,7,1,3,2,1,1,1,1,1,1,4,1,1,,1,1,2,1,1,2,2,1,1,1,2,2
600343,0.37,5,1,2,2,1,1,1,3,2,2,4,3,2,,,,,1,1,3,3,1,8,1,88,2,61,1,2,35,12,6,,1,2,7,1,16,2,1,1,2,2,,2,6,2,1,,2,2,4,1,2,3,2,1,2,2,5,2
600345,0.64,3,1,2,1,2,3,3,3,3,3,1,2,2,,,,,88,1,2,2,1,7,3,2,4,36,1,3,10,12,6,1,1,2,7,1,20,2,2,1,2,1,,1,1,1,1,,2,1,2,1,2,3,2,2,1,1,4,2
600347,1.65,4,1,1,1,3,3,3,3,2,3,1,1,2,,,,,88,1,3,3,1,88,,,1,47,2,5,3,12,6,1,1,2,7,1,20,2,1,2,2,2,,2,1,1,1,,1,2,3,1,2,3,2,1,5,1,5,2
600348,0.64,3,1,2,3,2,3,3,2,2,2,2,3,2,,,,,1,1,2,1,3,10,1,88,3,32,1,2,32,12,6,1,2,2,7,2,13,1,1,1,2,2,,2,1,1,1,,2,1,1,1,2,3,2,2,1,1,4,2
600329,1.78,3,1,1,3,2,2,1,1,2,2,3,3,2,,,,,4,1,3,3,2,12,6,8,4,28,2,4,6,12,6,1,6,2,7,2,8,1,2,1,1,1,1,1,1,1,1,,1,1,1,1,1,2,2,1,2,1,1,2
600346,0.82,5,1,2,2,2,3,4,3,2,2,4,3,1,2,14,27,,5,2,2,3,1,8,2,1,3,28,1,2,2,12,6,1,6,2,7,2,20,2,1,1,2,1,,1,1,1,1,,2,1,1,1,2,3,1,2,3,2,,2
600351,0.52,10,1,2,2,2,2,2,1,1,2,5,4,1,1,,,,10,1,1,2,1,15,3,1,1,24,1,1,3,12,6,1,5,2,7,2,4,1,1,1,2,1,,1,1,1,1,,2,1,1,1,1,2,2,1,3,1,5,2
600352,0.46,5,1,2,2,2,3,3,3,3,3,3,3,2,,,,,1,1,2,1,1,88,,,3,67,1,1,10,12,6,1,1,2,7,1,15,2,1,2,2,2,,2,,1,1,,2,3,5,1,2,3,2,2,2,2,4,2
600356,1.81,3,1,1,3,2,3,3,3,3,3,4,4,2,,,,,88,1,2,2,1,2,1,88,1,39,2,2,4,12,6,1,5,2,7,2,14,2,1,1,2,2,2,2,1,1,1,,1,1,2,1,2,3,2,2,2,1,4,2
600293,0.64,3,1,2,2,2,2,2,2,1,1,3,4,2,,,,,8,2,3,2,1,10,1,88,4,39,1,1,10,12,6,1,5,2,7,2,15,1,2,1,2,2,,2,1,1,1,,2,1,2,1,2,3,2,1,2,1,5,2
600357,1.35,6,1,2,2,2,2,3,3,3,3,4,3,2,,,,,88,1,2,1,1,1,1,1,4,39,1,4,20,12,6,1,1,1,7,1,20,2,2,1,2,1,,1,1,1,1,,2,1,2,3,2,3,2,2,1,1,5,2
600358,1.65,4,1,1,1,1,2,3,3,3,3,3,2,2,,,,,2,1,1,1,2,12,4,1,3,51,2,4,4,12,6,1,1,2,7,1,20,2,1,1,1,1,,1,1,1,1,,1,2,3,1,2,3,2,1,2,1,3,2
600360,0.64,10,1,2,3,2,2,2,2,2,2,4,2,1,1,,,,88,1,1,1,2,15,2,4,3,38,1,4,14,12,6,1,1,2,7,1,16,1,1,1,2,1,,1,1,1,1,,2,1,2,1,2,3,2,2,2,1,3,2
600361,0.48,3,1,2,3,2,3,4,2,2,2,3,3,1,2,25,5,,4,2,3,2,3,21,2,4,4,54,1,3,16,12,6,1,1,2,7,1,16,1,2,1,2,1,,1,1,1,1,,2,2,3,1,2,3,1,1,4,2,,2
600363,0.08,4,1,2,2,2,3,3,2,2,2,2,2,2,,,,,20,1,1,2,2,4,2,88,3,44,1,2,1,1,6,1,1,2,9,1,11,1,1,1,2,2,,2,1,1,1,,2,2,2,6,2,3,2,2,5,1,4,2
600364,0.43,6,1,2,2,1,4,4,1,2,1,3,2,1,2,7,4,12,20,1,1,3,1,88,,,4,30,1,2,6,12,6,1,5,2,7,1,6,1,2,2,2,2,,2,1,1,1,,2,1,1,1,1,2,1,1,5,5,3,2
600367,0.46,5,1,2,3,2,1,1,3,2,2,3,4,2,,,,,2,2,1,1,2,15,2,88,3,68,1,2,37,12,1,,1,2,7,1,15,2,1,1,2,2,,2,,1,1,,2,3,5,1,2,3,2,2,2,2,5,2
600368,0.46,6,1,2,3,2,3,3,3,2,3,2,2,1,1,,,,3,1,1,3,1,25,1,1,3,44,1,2,20,12,6,1,1,2,7,1,20,2,1,1,2,1,,1,1,1,1,,2,2,2,1,2,3,2,2,1,1,4,2
600369,1.81,3,1,1,3,3,3,4,3,3,2,2,2,2,,,,,1,1,2,2,2,4,4,1,2,36,2,2,13,12,6,1,5,2,7,2,11,2,1,1,2,1,1,1,1,1,1,,1,1,2,1,2,3,2,2,2,1,2,2
